ID,Avg ADI,Max ADI,Min ADI,SVI1,SVI3,SVI4,SVI,MDI
034002020,75.3,87,64,-99.52933,0.23094,-99.3484,-99.47561,14.16
080722021,52.69565217,80,26,0.281248276,0.281334483,0.50802069,0.375465517,14.16
033212017,43.42307692,79,19,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
007352018,74.77272727,100,52,0.491384615,0.126715385,0.580538462,0.468,14.16
015422021,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,15.39
092202017,76.56666667,100,35,0.459538,0.15345,0.390582,0.377176,14.16
042382018,49.81818182,73,24,0.459538,0.15345,0.390582,0.377176,14.16
026692019,68.5,96,43,0.489333333,0.088433333,0.570116667,0.473,14.16
016242021,46.5,83,27,0.233686957,0.196252174,0.383752174,0.25236087,14.16
032212021,47.25,71,22,0.233686957,0.196252174,0.383752174,0.25236087,15.39
021062018,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
022962019,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
036792017,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
059662017,84.85,100,65,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
094622017,76,100,40,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
067472018,66.85714286,100,31,0.320495238,0.160247619,0.459319048,0.325161905,14.16
081312021,48.64285714,85,19,0.543782738,0.487894048,0.406445238,0.486645833,14.69
056612017,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
034132017,51.8125,88,35,0.520988889,0.158866667,0.426077778,0.414422222,14.16
010902020,51.09090909,90,20,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
013192018,42.375,95,17,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
051902017,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
032932019,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
000742018,70.52173913,96,42,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
064392019,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,15.39
073182021,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,15.39
047472018,51.8125,88,35,0.520988889,0.158866667,0.426077778,0.414422222,14.16
042072020,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
017482021,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
022352017,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,14.16
032952019,48.6,74,18,0.233686957,0.196252174,0.383752174,0.25236087,14.16
007302021,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,15.39
053862021,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
018032019,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
001962018,59.34782609,96,30,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
022952020,73.77777778,88,55,0.530916667,0.093941667,0.610875,0.513091667,14.16
048722019,87.625,98,66,0.553753846,0.088992308,0.502515385,0.507276923,14.16
053092019,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,15.39
010782019,56.8,83,37,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
015892017,88.11111111,99,75,0.52862,0.09124,0.62682,0.51598,15.39
053262020,76.44444444,93,58,0.63055,0.2751,0.625072222,0.496166667,14.16
015492018,56.45454545,85,37,0.459538,0.15345,0.390582,0.377176,14.16
015712018,75.44,96,46,0.381288889,0.112755556,0.484477778,0.358405556,14.16
042862021,44.83333333,52,36,0.233686957,0.196252174,0.383752174,0.25236087,14.16
011752019,53.79166667,94,17,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
073652018,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,15.39
023162019,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,15.39
090192020,56.39130435,96,21,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
084402019,82.07692308,96,69,0.491384615,0.126715385,0.580538462,0.468,14.16
071862020,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
067662017,38.95,68,17,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
080802017,14.18181818,28,2,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
009162021,51.28571429,98,10,0.338725806,0.222064516,0.459270968,0.3231,14.69
065012017,70.52173913,96,42,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
054162019,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
042052021,73.85714286,86,60,0.530916667,0.093941667,0.610875,0.513091667,14.16
070452018,59.95,85,36,0.233686957,0.196252174,0.383752174,0.25236087,14.16
009012018,77.375,89,63,0.518866667,0.202722222,0.501355556,0.463585185,14.16
052092021,53.79166667,94,17,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
071892019,87.125,97,77,0.71088,0.08204,0.60966,0.62868,15.39
045752017,82.07692308,96,69,0.491384615,0.126715385,0.580538462,0.468,15.39
010562021,46.5,83,27,0.233686957,0.196252174,0.383752174,0.25236087,14.16
027622020,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
052332018,82.375,91,65,0.468933333,0.073683333,0.597366667,0.472016667,14.16
048852017,80.66666667,93,68,0.491384615,0.126715385,0.580538462,0.468,15.39
002872018,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,14.16
038262021,54.1,100,19,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
093482018,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
071862021,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
085102017,38.95,68,17,-35.23665595,-23.3116881,-94.64645238,-94.70366905,#N/A
032532019,66.85714286,100,31,0.320495238,0.160247619,0.459319048,0.325161905,14.16
069332018,56.15,100,25,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
006242019,63.4,90,34,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
002382019,75.57894737,95,47,0.6481625,0.0942,0.51075,0.5544,14.16
008842018,72.5,91,43,0.530916667,0.093941667,0.610875,0.513091667,14.16
036332021,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
030732018,55.85714286,71,37,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
061402019,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
024082017,74.77272727,100,52,0.491384615,0.126715385,0.580538462,0.468,#N/A
044752019,86.4,100,40,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
055482021,76.56666667,100,35,0.459538,0.15345,0.390582,0.377176,14.16
012002020,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
091052021,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
023622019,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
025782020,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
044782020,51.42857143,66,36,0.233686957,0.196252174,0.383752174,0.25236087,14.16
059882018,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
027132019,66.375,100,35,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
049242019,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
023222018,53,75,36,0.459538,0.15345,0.390582,0.377176,14.16
077482017,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
011592018,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
039792017,83.42307692,100,66,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
010602018,60.1875,75,34,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
057092017,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
081152017,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,15.39
010342018,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,15.39
024942017,36.33333333,89,21,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
076972020,72.77777778,84,42,0.52862,0.09124,0.62682,0.51598,14.16
078592017,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
083502019,74.5,87,36,0.488591803,0.451765574,0.481355738,0.491429508,14.16
096192020,60.57142857,83,39,0.393015385,0.096069231,0.543069231,0.392561538,14.16
077742019,75.57894737,95,47,0.6481625,0.0942,0.51075,0.5544,14.16
018012019,74.77272727,100,52,0.491384615,0.126715385,0.580538462,0.468,14.16
079962017,77.375,89,63,0.518866667,0.202722222,0.501355556,0.463585185,14.16
019612020,59.81818182,81,41,0.520988889,0.158866667,0.426077778,0.414422222,14.16
012422017,43.42307692,79,19,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
086792019,56.39130435,96,21,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
074762021,37.6,57,19,0.543782738,0.487894048,0.406445238,0.486645833,14.69
033982017,74.83333333,100,43,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
009782018,75.3,87,64,-99.52933,0.23094,-99.3484,-99.47561,14.16
020472018,61.92307692,81,44,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
048422018,59.57142857,78,41,0.459538,0.15345,0.390582,0.377176,14.16
014072019,74.9,100,32,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
083152021,56.15,100,25,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
068562020,51.5,65,37,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
020222020,69.83333333,91,51,0.381288889,0.112755556,0.484477778,0.358405556,14.16
028372019,81.23529412,100,45,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
093282019,75.86206897,97,39,-64.95274448,-61.73817408,-63.50336224,-64.98671904,14.16
000542019,62.76923077,79,48,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
093512018,88,100,70,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
023272018,38.95,68,17,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
027262020,87.625,98,66,0.553753846,0.088992308,0.502515385,0.507276923,14.16
025152018,42.95833333,98,19,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
048442019,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
035722019,81,85,77,0.432283333,0.07975,0.568616667,0.432433333,14.16
040372018,48.86363636,96,20,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
060282018,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
062832019,69.5,90,43,0.488591803,0.451765574,0.481355738,0.491429508,15.39
066252017,79.4,90,70,0.52862,0.09124,0.62682,0.51598,14.16
059932018,63.4,90,34,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
029152020,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,15.39
071812017,75.44,96,46,0.381288889,0.112755556,0.484477778,0.358405556,14.16
013232017,65.13333333,90,42,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
018942018,76.56666667,100,35,0.459538,0.15345,0.390582,0.377176,15.39
033222019,66.7,85,36,0.320495238,0.160247619,0.459319048,0.325161905,14.16
030162019,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,15.39
035462018,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
043232021,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
057262021,81.88888889,92,69,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
061252019,87.625,98,66,0.553753846,0.088992308,0.502515385,0.507276923,14.16
036182020,67.625,96,52,0.530916667,0.093941667,0.610875,0.513091667,14.16
039312020,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
071642018,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
021662020,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
024042017,75.22222222,89,60,0.491384615,0.126715385,0.580538462,0.468,14.16
001832017,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
024322017,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
049182019,51.8125,88,35,0.520988889,0.158866667,0.426077778,0.414422222,14.16
005022019,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
031422021,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,15.39
042942017,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
071822018,42.5,76,18,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
021722017,56.8,83,37,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
011602018,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
090742017,33.78571429,72,13,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
044012019,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
017122017,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
040832018,90,98,82,0.520988889,0.158866667,0.426077778,0.414422222,14.16
066252018,79.4,90,70,0.52862,0.09124,0.62682,0.51598,14.16
042372018,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
042622021,86.4,100,40,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
025252018,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
065682017,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
088932018,59.45,86,24,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
050672019,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
026302019,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
054902017,83.42307692,100,66,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
027482017,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
002872020,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,14.16
051582017,38.72727273,57,19,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
023392018,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
040992017,56.5,87,39,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
011852019,43.58333333,77,24,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
047852018,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
030472020,68.5,89,46,0.518866667,0.202722222,0.501355556,0.463585185,14.16
070302018,56.5,87,39,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
004462021,48.6,74,18,0.233686957,0.196252174,0.383752174,0.25236087,14.16
033852021,58.13333333,100,37,0.459538,0.15345,0.390582,0.377176,14.16
015512019,82.375,91,65,0.468933333,0.073683333,0.597366667,0.472016667,14.16
077902017,72.77777778,84,42,0.52862,0.09124,0.62682,0.51598,14.16
052062019,85.75,100,64,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
005002018,81.55555556,100,49,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
091412021,51.5,65,37,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
043892017,67.5,88,44,0.63055,0.2751,0.625072222,0.496166667,14.16
026102018,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
091172021,75.36,100,43,0.543782738,0.487894048,0.406445238,0.486645833,14.69
058892018,68.25,89,21,0.468933333,0.073683333,0.597366667,0.472016667,15.39
007342021,51.22222222,76,30,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
024322019,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
004862017,42.5,76,18,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
063142018,61.83333333,90,45,0.233686957,0.196252174,0.383752174,0.25236087,14.16
025872021,63.47058824,88,43,0.281248276,0.281334483,0.50802069,0.375465517,14.16
057982021,51.09090909,90,20,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
004912019,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,15.39
003932017,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
016832018,63.47058824,88,43,0.281248276,0.281334483,0.50802069,0.375465517,14.16
063022020,56.15,100,25,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
007112017,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
009552021,66.38095238,95,42,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
031152018,63.4,90,34,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
096492020,38.95,68,17,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
049432020,69.88888889,83,51,0.489333333,0.088433333,0.570116667,0.473,14.16
070092019,86.4,100,40,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
043352021,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
043542017,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
027232021,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
044092018,75.22222222,89,60,0.491384615,0.126715385,0.580538462,0.468,14.16
024392020,51.22222222,76,30,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
040172017,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
048352017,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,#N/A
051072017,71.58333333,94,54,0.488591803,0.451765574,0.481355738,0.491429508,15.39
084712020,83.88888889,97,58,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
059132017,50.84615385,73,30,0.190316667,0.098541667,0.251535,0.151908333,15.39
016692020,95.44444444,100,87,-64.95274448,-61.73817408,-63.50336224,-64.98671904,14.16
022592018,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
017192020,61.18181818,80,48,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
076362018,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
065062018,53.79166667,94,17,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
008192018,56.15,100,25,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
016192021,51.09090909,90,20,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
061432021,63.4,90,34,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
050792020,60,86,49,0.281248276,0.281334483,0.50802069,0.375465517,14.16
033942018,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
033052018,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
012962017,25.42857143,32,16,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
077462019,64,68,61,0.488591803,0.451765574,0.481355738,0.491429508,14.16
001482020,42.95833333,98,19,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
025692018,77,96,40,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
079822019,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
032752018,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
061322018,42.375,95,17,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
010322018,76.56666667,100,35,0.459538,0.15345,0.390582,0.377176,14.16
020552018,55.61111111,99,32,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
073492021,61.83333333,90,45,0.233686957,0.196252174,0.383752174,0.25236087,14.16
021232018,59.95,85,36,0.233686957,0.196252174,0.383752174,0.25236087,14.16
064252019,67,91,54,-99.52933,0.23094,-99.3484,-99.47561,15.39
057912018,66.38095238,95,42,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
048152019,59.56521739,90,28,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
022662020,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
011012017,69.63636364,87,52,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
063202020,88.11111111,99,75,0.52862,0.09124,0.62682,0.51598,15.39
036602018,76,100,40,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
057802019,51.22222222,76,30,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
090122019,68.25,89,21,0.468933333,0.073683333,0.597366667,0.472016667,14.16
004882018,47.25,71,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
067652020,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
018602020,43.42307692,79,19,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
052032017,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
017132018,47.25,71,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
086452020,66.375,100,35,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
009962017,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
058112021,62.76923077,79,48,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
038632018,75.44,96,46,0.381288889,0.112755556,0.484477778,0.358405556,14.16
025172019,69.85714286,88,43,0.393015385,0.096069231,0.543069231,0.392561538,14.16
024202017,74.9,100,32,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
043422017,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
075752017,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
044332017,40.55555556,95,15,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
005002020,81.55555556,100,49,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
000562019,48.36363636,90,25,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
048072019,74.83333333,100,43,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
030072020,59.56521739,90,28,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
001292018,69,84,52,0.520988889,0.158866667,0.426077778,0.414422222,14.16
030232018,68.25,89,21,0.468933333,0.073683333,0.597366667,0.472016667,14.16
002912017,48.6,74,18,0.233686957,0.196252174,0.383752174,0.25236087,14.16
053202017,58.13333333,100,37,0.459538,0.15345,0.390582,0.377176,15.39
017972019,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
015682020,38.91304348,98,16,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
051282020,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
056122018,69,84,52,0.520988889,0.158866667,0.426077778,0.414422222,14.16
041862017,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
029312017,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,15.39
042212017,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
025042019,67.25,83,53,0.491384615,0.126715385,0.580538462,0.468,14.16
020112021,42.375,95,17,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
029342018,51.42857143,66,36,0.233686957,0.196252174,0.383752174,0.25236087,14.16
090112017,65.44444444,93,34,0.488591803,0.451765574,0.481355738,0.491429508,14.16
065702021,48.64285714,85,19,0.543782738,0.487894048,0.406445238,0.486645833,14.69
018592017,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
035372018,65.73333333,88,47,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
009602021,46.5,83,27,0.233686957,0.196252174,0.383752174,0.25236087,14.16
018862017,38.91304348,98,16,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
049702020,68.5,96,43,0.489333333,0.088433333,0.570116667,0.473,14.16
045042017,61.18181818,80,48,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
042352018,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
051992021,43.42307692,79,19,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
090782017,66.14285714,93,49,0.281248276,0.281334483,0.50802069,0.375465517,14.16
052052019,56.15,100,25,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
023452020,55.14285714,70,39,-62.03813125,0.2024125,-61.84456875,-62.0160375,14.16
002132019,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
001812017,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
032252019,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
059922018,70.52173913,96,42,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
041022019,72.81818182,100,35,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
029952019,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
027392017,80.66666667,93,68,0.491384615,0.126715385,0.580538462,0.468,14.16
005352020,82.8125,100,63,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
041652017,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,15.39
018682020,89.4,94,81,0.47962,0.06334,0.515,0.40898,14.16
018322020,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
074442018,74.83333333,100,43,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
070412021,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
055922017,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
022912019,85.1,97,70,0.71088,0.08204,0.60966,0.62868,15.39
049782020,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
025142020,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
000382020,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
029022020,63.4,90,34,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
028312017,64.83333333,83,53,0.381288889,0.112755556,0.484477778,0.358405556,14.16
070252018,82.8125,100,63,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
022702020,35.72727273,94,9,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
084392019,29.72222222,100,8,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
013642018,48.86363636,96,20,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
041202018,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
014062019,85.75,100,64,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
000372021,70.52173913,96,42,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
052272019,67.5,88,44,0.63055,0.2751,0.625072222,0.496166667,14.16
048982021,81.23529412,100,45,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
043432019,51.5,65,37,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
028972019,82.25,90,71,0.52862,0.09124,0.62682,0.51598,14.16
036292017,73,91,54,0.491384615,0.126715385,0.580538462,0.468,14.16
003092020,68.5,96,43,0.489333333,0.088433333,0.570116667,0.473,14.16
075762017,48.6,74,18,0.233686957,0.196252174,0.383752174,0.25236087,#N/A
066072019,85.25,96,68,0.568536364,0.120554545,0.512072727,0.508172727,14.16
045132019,88.11111111,99,75,0.52862,0.09124,0.62682,0.51598,14.16
033892018,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,14.16
027252017,36.91666667,72,2,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
015422018,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,15.39
